StateName,DistrictName,BlockName,Season,Sector,Category,Crop,QueryType,QueryText,KccAns,CreatedOn,year,month
ANDHRA PRADESH,VIZIANAGARM,KOTHAVALASA,NA,AGRICULTURE,Others,Others,Government Schemes,Farmer asked query about pm kisan samman nidhi beneficiary status ?,"మండల వ్యవసాయ అధికారిని సంప్రదించండి
",2025-02-20T10:24:13.11,2025,2
ANDHRA PRADESH,VIZIANAGARM,THERLAM,NA,AGRICULTURE,Oilseeds,Sesame (Gingelly/Til)/Sesamum,Weed Management,"FARMER ASKED QUERY ABOUT WEED MANAGEMENT IN SESAMUM
",NOT RECOMMENDED ANY CHEMICAL,2025-02-21T12:31:34.13,2025,2
ANDHRA PRADESH,VIZIANAGARM,GARUGUBILLI,NA,AGRICULTURE,Cereals,Paddy (Dhan),Fertilizer Use and Availability,FARMER ASKED QUERY ABOUT CAN MIX SAGARICA GRANULES WITH VIRTAKO GRANULES IN PADDY ?,SAGARICA GRANULES మరియు VIRTAKO GRANULES విడి విడిగా ఇసుకతో కలిపి చల్లుకోండి ,2025-02-22T08:20:42.32,2025,2
ANDHRA PRADESH,VIZIANAGARM,BOBBILI,NA,AGRICULTURE,Others,Others,Government Schemes,"
farmer asked query on  Status of Self Registered Farmer","--Please contact nearby RBK centre village agriculture assistant
దయచేసి సమీపంలోని RBK సెంటర్ గ్రామ వ్యవసాయ సహాయకుడిని సంప్రదించండి
",2025-02-22T13:36:22.663,2025,2
ANDHRA PRADESH,VIZIANAGARM,KOTHAVALASA,NA,HORTICULTURE,Vegetables,Ivy Gourd,	Plant Protection	,"FARMER ASKED QUERY ABOUT NUTRIENT MANAGEMENT IN IVYGOURD
 ","RECOMMENDED TO SPRAY POTASSIUM NITRATE 13-0-45  5 GRAMS/1 LITER OF WATER (1KG/ACRE/200 LT OF WATER)
పొటాషియం  నైట్రేట్  13-0-45  5 గ్రాములు లీటరు నీటికి కలిపి  పిచికారీ చేయండి (కేజీ/ఎకరానికి)  
",2025-02-22T20:48:34.17,2025,2
ANDHRA PRADESH,VIZIANAGARM,KOTHAVALASA,NA,AGRICULTURE,Cereals,Paddy (Dhan),	Plant Protection	,FARMER ASKED QUERY ABOUT BROWN PLANT HOPPER MANAGEMENT IN PADDY ,"
RECOMMENDED TO SPRAY THIAMETHOXAM (ACTARA/CRULSER) 40 GRAMS /200 LITRES OF WATER / ACRE   
థయోమిథాక్జొమ్ 40 గ్రాములు   / 200 లీటర్ల నీటికి చొప్పున కలిపి ఒక ఎకరాకు పిచికారి చేయాలి 
",2025-02-24T07:19:14.703,2025,2
ANDHRA PRADESH,VIZIANAGARM,BHOGHAPURAM,NA,AGRICULTURE,Others,Others,Government Schemes,Farmer asked query about pm kisan Samman Nidhi beneficiary status ,మీ పీఎం కిసాన్స్ సమ్మాన్ నిధి స్టేటస్ లో 19 వ విడత గురించి ఏమి చూపించడం లేదు కనుక దయచేసి  మీ  మండల వ్యవసాయ అధికారిని సంప్రదించండి,2025-02-25T07:23:23.437,2025,2
ANDHRA PRADESH,VIZIANAGARM,GARUGUBILLI,NA,AGRICULTURE,Others,Others,Government Schemes,"FARMER ASKED QUERY ON PM KISAN SAMMAN NIDHI SCHEME
",--COMING SOON WE HAVE TO WAIT ,2025-02-25T07:44:39.55,2025,2
ANDHRA PRADESH,VIZIANAGARM,KOTHAVALASA,NA,HORTICULTURE,Vegetables,Pointed Gourd,	Plant Protection	,Farmer asked query about wilt management in pointed guard ?,కాపర్ ఆక్సీక్లోరైడ్ 600 గ్రాములు + స్టెఫ్టోసైక్లిన్ 20 గ్రాములు / 200 లీటర్ల నీటికి చొప్పున కలిపి ఎకరాకు మొక్క మొదలు దగ్గర పోసుకోవాలి. ,2025-02-25T08:02:25.61,2025,2
ANDHRA PRADESH,VIZIANAGARM,GARIVIDI,NA,AGRICULTURE,Others,Others,Government Schemes,pm kisan credit card ? ,recommended to  contact a.o ,2025-02-25T10:45:56.95,2025,2
ANDHRA PRADESH,VIZIANAGARM,GAJAPATHINAGARAM,NA,AGRICULTURE,Others,Others,Government Schemes,FARMER ASKED QUERY ABOUT PM KISAN SAMMAN NIDHI YOJANA  BENEFICIARY STATUS ,"RECOMMENDED TO CALL AGAIN AFTER SOMETIME , BECAUSE UNABLE TO OPEN PM KISAN SITE DUE TO TECHNICAL ISSUE ",2025-02-25T12:07:18.183,2025,2
ANDHRA PRADESH,VIZIANAGARM,BONDAPALLE,NA,AGRICULTURE,Others,Others,Government Schemes,"FARMER ASKED QUERY ON PMKISAN BENEFICIARY STATUS
","PLEASE VISIT NEARBY CSC (common service center)  OR MEE SEVA
దయచేసి  మీకు దగ్గరలో ఉన్నమీ సేవ కేంద్రాన్ని సంప్రదించండి 
",2025-02-25T14:48:20.94,2025,2
ANDHRA PRADESH,VIZIANAGARM,RAMABHADRAPURAM,NA,AGRICULTURE,Others,Others,Government Schemes,"FARMER ASKED QUERY ON PMKISAN BENEFICIARY STATUS
","2019 ఫిబ్రవరి 1 కి ముందు పొలం రిజిస్ట్రేషన్ అయిన రైతుకి మాత్రమే pm కిసాన్ సమ్మాన్ నిధి వస్తుంది . 2019 ఫిబ్రవరి 1 తరువాత రిజిస్ట్రేషన్ అయిన రైతులు PM కిసాన్ సమ్మాన్ నిధి కి అర్హులు కారు.
",2025-02-25T15:17:05.83,2025,2
ANDHRA PRADESH,VIZIANAGARM,PARVATHIPURAM,NA,AGRICULTURE,Others,Others,Government Schemes,FARMER ASKED QUERY ON PM KISAN SAMMAN NIDHI SCHEME,PLEASE CONTACT YOUR MANDAL AGRICULTURAL OFFICER దయచేసి  మీ  మండల వ్యవసాయ అధికారిని సంప్రదించండి,2025-02-26T13:00:54.44,2025,2
ANDHRA PRADESH,VIZIANAGARM,DENKADA,NA,HORTICULTURE,Vegetables,Chillies,	Plant Protection	,"FARMER ASKED QUERY ABOUT THRIPS MANAGEMENT IN CHILLI
","అసిటామిప్రైడ్ (ప్రైడ్) 40 గ్రాములు / 200 లీటర్ల నీటికి చొప్పున కలిపి ఒక ఎకరాకు పిచికారి చేయాలి
వేప నూనె 1 లీటర్ / 200 లీటర్ల నీటికి చొప్పున కలిపి  ఒక  ఎకరాకు  పిచికారి చేయాలి(5 మిల్లి లీటర్లు / 1  లీటర్ నీటికి)
",2025-02-27T11:44:38.107,2025,2
ANDHRA PRADESH,VIZIANAGARM,JIYYAMMAVALASA,NA,AGRICULTURE,Others,Others,Government Schemes,FARMER ASKED QUERY ABOUT PM KISAN SAMMAN NIDHI YOJANA BENEFICIARY STATUS ,RECOMMENDED TO KEEP THE REGISTERED MOBILE NUMBER NEARBY FOR OTP PURPOSE ,2025-02-27T15:53:31.857,2025,2
ANDHRA PRADESH,VIZIANAGARM,DENKADA,NA,HORTICULTURE,Vegetables,Chillies,	Plant Protection	,"farmer asked query on Redomil Gold Fungicide, Metalaxyl 4%+manconzeb 64% Targeted Diseases:  ? ","Targeted Diseases:
It controls the diseases like Downy mildew, Late blight, Phytophthora foot rot, White rust of Grapes, Black pepper, Mustard.",2025-02-27T15:57:49.247,2025,2
ANDHRA PRADESH,VIZIANAGARM,PARVATHIPURAM,NA,AGRICULTURE,Others,Others,Government Schemes,"FARMER ASKED QUERY ON PMKISAN BENEFICIARY STATUS
",గౌరవనీయులైన ప్రధానమంత్రి 2025 ఫిబ్రవరి 24న పీఎం కిసాన్ యోజన 19వ విడతను విడుదల చేశారు.దయచేసి 5-6 రోజులు వేచి ఉండండి,2025-02-27T17:56:03.58,2025,2
ANDHRA PRADESH,VIZIANAGARM,BOBBILI,NA,AGRICULTURE,Others,Others,Government Schemes,"FARMER ASKED QUERY ON PMKISAN BENEFICIARY STATUS
",గౌరవనీయులైన ప్రధానమంత్రి 2025 ఫిబ్రవరి 24న పీఎం కిసాన్ యోజన 19వ విడతను విడుదల చేశారు.దయచేసి 5-6 రోజులు వేచి ఉండండి,2025-02-27T18:16:03.93,2025,2
ANDHRA PRADESH,VIZIANAGARM,RAMABHADRAPURAM,NA,AGRICULTURE,Cereals,Paddy (Dhan),	Plant Protection	,FARMER ASKED QUERY ON  STEM BORER MANAGEMENT IN PADDY ,"RECOMMENDED  TO APPLY CARBOFURAN 3G GRANULES 8 TO 10 KG PER ACRE
కార్బోఫ్యూరాన్ 3 G గుళికలు  8 -10 కిలోలు / ఒక ఎకరాకు వేసుకోవాలి 
",2025-02-28T08:52:23.21,2025,2
ANDHRA PRADESH,VIZIANAGARM,RAMABHADRAPURAM,NA,AGRICULTURE,Others,Others,	Plant Protection	,FARMER ASKED QUERY ON LEAFSPOT MANAGEMENT IN PADDY ,"RECOMMENDED TO SPRAY CARBENDAZIM 12%+MANCOZEB 63%WP (UPL SAAF) 400 GM / 200 LIT OF WATER /ACRE (L.S,BLA,RUST)
కార్బెండజిమ్ + మాంకోజెబ్ (సాఫ్)  400 గ్రాములు / 200 లీటర్ల నీటికి చొప్పున కలిపి ఒక ఎకరాకు పిచికారి చేయాలి
",2025-02-28T08:53:14.993,2025,2
ANDHRA PRADESH,VIZIANAGARM,MERAKAMUDIDAM,NA,AGRICULTURE,Others,Others,Government Schemes,FARMER ASKED QUERY ON PM KISAN SAMMAN NIDHI SCHEME INSTALLMENT RELATED ISSUE,దయచేసి  మీ  మండల వ్యవసాయ అధికారిని సంప్రదించండి,2025-02-28T09:47:56.967,2025,2
ANDHRA PRADESH,VIZIANAGARM,MAKKUVA,NA,AGRICULTURE,Others,Others,Government Schemes,Farmer asked query about pm kisan samman nidhi eligibility criteria ?,2019 ఫిబ్రవరి 1 కి ముందు రిజిస్ట్రేషన్ చేసినవాళ్ళే పీఎం కిసాన్ సమ్మాన్ నిధి కి అర్హులు ,2025-02-28T11:55:23.63,2025,2
ANDHRA PRADESH,VIZIANAGARM,BHOGHAPURAM,NA,AGRICULTURE,Others,Others,Government Schemes,FARMER ASKED QUERY ON PM KISAN SAMMAN NIDHI SCHEME INSTALLMENT RELATED ISSUE,SUGGESTED TO WAIT,2025-02-28T13:01:16.627,2025,2
ANDHRA PRADESH,VIZIANAGARM,LAKKAVARAPUKOTA,NA,AGRICULTURE,Others,Others,Government Schemes,"FARMER ASKED QUERY ABOUT PM KISAN SAMMAN NIDHI YOJANA  BENEFICIARY  STATUS 
","Land Seeding :  No
RECOMMENDED TO CONTACT MANDAL AGRICULTURAL OFFICER FOR FURTHER DETAILS.
",2025-02-28T13:58:26.603,2025,2
ANDHRA PRADESH,VIZIANAGARM,SALUR,NA,AGRICULTURE,Others,Others,Government Schemes,"FARMER ASKED QUERY ON STATUS OF 19TH INSTALMENT OF  PM KISAN SAMMAN NIDHI?
","	VIZIANAGARAM	S.SURYAKUMARI	8331056277

PM కిసాన్ 19వ ఇన్‌స్టాలెంట్ స్టేటస్ అప్‌డేట్ సమాచారం కోసం దయచేసి 2-3 రోజులు వేచి ఉండి తర్వాత తిరిగి కాల్ చేయండి",2025-02-28T14:11:53.523,2025,2
ANDHRA PRADESH,VIZIANAGARM,SALUR,NA,AGRICULTURE,Others,Others,Government Schemes,    FARMER ASKED QUERY ON PM KISAN SAMMAN NIDHI SCHEME?,PLEASE CONTACT YOUR MANDAL AGRICULTURAL OFFICER దయచేసి  మీ  మండల వ్యవసాయ అధికారిని సంప్రదించండి,2025-02-28T18:10:00.963,2025,2
ANDHRA PRADESH,VIZIANAGARM,DENKADA,NA,HORTICULTURE,Vegetables,Chillies,	Plant Protection	,FARMER ASKED QUERY ON THRIPS MANAGEMENT IN CHILLI,"RECOMMENDED TO SPRAY FIPRONIL (REGENT) 400 ML / 200 LITRES OF WATER /ACRE  
ఫిప్రోనిల్ (రీజెంట్) 400  మిల్లి లీటర్లు /200 లీటర్ల నీటికి చొప్పున కలిపి ఒక ఎకరాకు పిచికారి చేయాలి  
",2025-02-28T18:21:41.247,2025,2
ANDHRA PRADESH,VIZIANAGARM,SALUR,NA,AGRICULTURE,Others,Others,Government Schemes,FARMER ASKED QUERY ON PM KISAN SAMMAN NIDHI SCHEME NOT ELIGIBLE ?,"AP310607032
PLEASE CONTACT YOUR MANDAL AGRICULTURAL OFFICER దయచేసి  మీ  మండల వ్యవసాయ అధికారిని సంప్రదించండి

",2025-02-28T21:02:11.687,2025,2
ANDHRA PRADESH,PRAKASAM,KOMAROLU,NA,AGRICULTURE,Others,Others,Government Schemes,ABANDON OUT CALL FROM KISAN CALL CENTRE,"ప్రియమైన రైతు మీరు కిసాన్ కాల్ సెంటర్ కాల్ చేయడం గమనించడం జరిగింది. అందుకే మీకు కాల్ చేయడం జరిగింది,మీకు ఏదైనా సమస్య ఉంటే తిరిగి 1800-180-1551 కి కాల్ చేయండి.
",2025-02-25T10:14:53.913,2025,2
ANDHRA PRADESH,PRAKASAM,PEDACHERLO PALLE,NA,AGRICULTURE,Others,Others,Government Schemes,FARMER ASKED QUERY ON PM KISAN SAMMAN NIDHI SCHEME INSTALLMENT RELATED ISSUE,"-YOUR REGISTARTION  NUMBER AP285120304
సర్వర్ బిజీ సాంకేతిక సమస్య కారణంగా మేము PM కిసాన్ వెబ్‌సైట్‌ను తనిఖీ చేయలేకపోయాము, దయచేసి రేపు తిరిగి కాల్ చేయండి

",2025-02-25T10:40:08.667,2025,2
ANDHRA PRADESH,PRAKASAM,CHINAGANJAM,NA,AGRICULTURE,Others,Others,Government Schemes,ABANDON OUT CALL FROM KISAN CALL CENTRE,"ప్రియమైన రైతు మీరు కిసాన్ కాల్ సెంటర్ కాల్ చేయడం గమనించడం జరిగింది. అందుకే మీకు కాల్ చేయడం జరిగింది,మీకు ఏదైనా సమస్య ఉంటే తిరిగి 1800-180-1551 కి కాల్ చేయండి.",2025-02-25T11:10:04.117,2025,2
ANDHRA PRADESH,PRAKASAM,TRIPURANTHAKAM,NA,AGRICULTURE,Others,Others,Government Schemes,FARMER ASKED QUERY ABOUT PM KISAN SAMMAN NIDHI YOJANA  BENEFICIARY STATUS ,"FARMER HAS KEPT THE CALL ON HOLD , RECOMMENDED TO CALL AGAIN ",2025-02-25T11:45:38.527,2025,2
ANDHRA PRADESH,PRAKASAM,MARTUR,NA,AGRICULTURE,Others,Others,Government Schemes,"FARMER ASKED QUERY ON PM KISAN SAMMAN NIDHI SCHEME INSTALMENT RELATED ISSUE
","2019 ఫిబ్రవరి 1 కి ముందు పొలం రిజిస్ట్రేషన్ అయిన రైతుకి మాత్రమే pm కిసాన్ సమ్మాన్ నిధి వస్తుంది . 2019 ఫిబ్రవరి 1 తరువాత రిజిస్ట్రేషన్ అయిన రైతులు PM కిసాన్ సమ్మాన్ నిధి కి అర్హులు కారు.
",2025-02-25T13:41:28.713,2025,2
ANDHRA PRADESH,PRAKASAM,ARDHAVEEDU,NA,AGRICULTURE,Others,Others,Government Schemes,"FARMER ASKED QUERY ON PMKISAN AO CONTACT DETAILS
",MANDAL AGRICULTURAL OFFICER CONTACT MOVVA MANDAL : 8331056814,2025-02-25T16:05:52.59,2025,2
ANDHRA PRADESH,PRAKASAM,MUNDLAMURU,NA,AGRICULTURE,Others,Others,Government Schemes,FARMER ASKED QUERY ON PM KISAN SAMMAN NIDHI SCHEME INSTALMENT RELATED ISSUE,దయచేసి  మీ  మండల వ్యవసాయ అధికారిని సంప్రదించండి,2025-02-25T16:11:53.533,2025,2
ANDHRA PRADESH,PRAKASAM,BALLIKURAVA,NA,HORTICULTURE,Drug and Narcotics,Tobacco,	Plant Protection	,FARMER ASKED QUERY ABOUT ROOT ROT MANAGEMENT IN TOBACCO,"RECOMMENDED TO SPRAY COPPER OXY CHLORIDE  (BLITOX) 600  GM /200 LITRES OF WATER / ACRE  
కాపర్ ఆక్సీక్లోరైడ్ (బ్లెయిటాక్స్) 600 గ్రాములు  / 200 లీటర్ల నీటికి చొప్పున కలిపి ఒక ఎకరాకు పిచికారి చేయాలి 
",2025-02-25T17:34:06.8,2025,2
ANDHRA PRADESH,PRAKASAM,TRIPURANTHAKAM,NA,AGRICULTURE,Others,Others,Government Schemes,"FARMER ASKED QUERY ON PMKISAN BENEFICIARY STATUS
","RECOMMENDED TO CALL BACK AFTER AVAILABLE WITH PMKISAN LINKED MOBILE NUMBER TO CHECK PMKISAN BENEFICARY STATUS
",2025-02-25T20:57:41.86,2025,2
ANDHRA PRADESH,PRAKASAM,PARCHUR,NA,AGRICULTURE,Others,Others,Weather,Farmer asked query on Weather,"THERE IS CHANCE OF CLOUDY AND DRY WEATHER IN YOUR AREA
మీ ప్రాంతంలో వాతావరణం ఎండ,మబ్బులుగా ఉంటుంది.
",2025-02-26T10:09:44.137,2025,2
ANDHRA PRADESH,PRAKASAM,MUNDLAMURU,NA,AGRICULTURE,Others,Others,Government Schemes,FARMER ASKED QUERY ON PM KISAN SAMMAN NIDHI SCHEME INSTALMENT RELATED ISSUE,RECCOMMENDED TO CONTACT PM KISAN TECHNICAL AO 8331057050,2025-02-26T10:32:14.323,2025,2
ANDHRA PRADESH,PRAKASAM,TRIPURANTHAKAM,NA,AGRICULTURE,Vegetables,Chillies,Post Harvest Preservation,Farmer asked query on Weather,"ఆంధ్రప్రదేశ్లోని ప్రకాశంలోని త్రిపురాంతకం లో ప్రస్తుత వాతావరణం 32 డిగ్రీల సెల్సియస్, 28 శాతం తేమ మరియు గంటకు 10 కిమీ వేగంతో గాలులు వీస్తున్నాయి.",2025-02-26T13:02:33.38,2025,2
ANDHRA PRADESH,PRAKASAM,BESTAVARIPETA,NA,AGRICULTURE,Pulses,Black Gram (urd bean),Varieties,FARMER ASKED QUERY ON SUITABLE VARITIES OF BLACKGRAM,"మినుములు రకాలు 
యల్.బి.జి-752,యం.బి.జి.-207 (మధిర మినుము - 207),ఎల్.బి.జి-623 (లాం 623)",2025-02-26T15:22:32.943,2025,2
ANDHRA PRADESH,PRAKASAM,TRIPURANTHAKAM,NA,AGRICULTURE,Pulses,Black Gram (urd bean),	Plant Protection	,FARMER ASKED QUERY ABOUT SPOTTED POD BORER MANAGEMENT IN BLACKGRAM ?,"RECOMMENDED TO SPRAY FLUBENDIAMIDE (FAME) 40 ML /200 LITRES OF WATER / ACRE  
ఫ్లూబెండమైడ్ (ఫేమ్)  40 మిల్లి లీటర్లు / 200 లీటర్ల నీటికి చొప్పున కలిపి  ఒక ఎకరాకు పిచికారి చేయాలి 
OR
RECOMMENDED TO SPRAY CHLORANTRANILIPROLE (CORAGIN) 60 ML/200 LITRES OF WATER / ACRE    క్లోరాంత్రనిలిప్రోల్ (కోరాజిన్) 60 మిల్లి లీటర్లు /200 లీటర్ల నీటికి చొప్పున కలిపి  ఒక ఎకరాకు పిచికారి చేయాలి

",2025-02-27T13:11:53.05,2025,2
ANDHRA PRADESH,PRAKASAM,TRIPURANTHAKAM,NA,AGRICULTURE,Pulses,Black Gram (urd bean),Nutrient Management,FARMER ASKED QUERY ABOUT NUTRIENT MANAGEMENT IN BLACKGAM?,"RECOMMENDED TO SPRAY POTASSIUM NITRATE 13-0-45 5 GRAMS/1 LITER OF WATER (1KG/ACRE/200 LITERS OF WATER)పొటాషియం  నైట్రేట్  13-0-45  5 గ్రాములు లీటరు నీటికి కలిపి  పిచికారీ చేయండి (కేజీ/ఎకరానికి)  +RECOMMENDED TO SPRAY BORAX  3 GRAMS /1 LITER OF WATER(600 GRAMS/200 LITRES OF WATER /ACRE)        బోరాక్స్ 3 గ్రాములు లీటరు నీటికి కలిపి  పిచికారీ చేయండి (600 గ్రాములు /ఎకరానికి)
OR
RECOMMENDED TO SPRAY ATONIC , AMBITION , ISABIAN 250ML/ACRE
అటోనిక్ , అంబిషన్ , ఇసాబియాన్ 250 మిల్లి లీటర్లు / 200 లీటర్ల నీటికి చొప్పున కలిపి ఎకరాకు పిచికారి చేయాలి - Ambition improves flower retention, fruit set and increases marketable produce
",2025-02-27T13:13:42.25,2025,2
ANDHRA PRADESH,PRAKASAM,MUNDLAMURU,NA,AGRICULTURE,Cereals,Paddy (Dhan),	Plant Protection	,FARMER ASKED QUERY ABOUT STEM BORER MANAGEMENT IN PADDY ,"RECOMMENDED TO SPRAY FLUBENDIAMIDE  (FAME) 40 ML /200 LITRES OF WATER / ACRE  
ఫ్లూబెండమైడ్   40 మిల్లి లీటర్లు   /200 లీటర్ల నీటికి చొప్పున కలిపి  ఒక ఎకరాకు పిచికారి చేయాలి 
",2025-02-27T16:14:15.17,2025,2
ANDHRA PRADESH,PRAKASAM,DONAKONDA,NA,HORTICULTURE,Fruits,Papaya,	Plant Protection	,farmer asked query on sucking pest management in papaya ? ,RECOMMENDED TO SPRAY DIMETHOATE  (ROGER) 400 ML /200 LITRES OF WATER /ACRE డైమిథోయేట్  400 మిల్లి లీటర్లు /200 లీటర్ల నీటికి చొప్పున కలిపి ఒక ఎకరాకు పిచికారి చేయాలి,2025-02-27T16:33:56.877,2025,2
ANDHRA PRADESH,PRAKASAM,KARAMCHEDU,NA,AGRICULTURE,Others,Others,Government Schemes,FARMER ASKED QUERY ON PM KISAN SAMMAN NIDHI SCHEME INSTALLMENT RELATED ISSUE,దయచేసి  మీ  మండల వ్యవసాయ అధికారిని సంప్రదించండి,2025-02-28T10:00:27.443,2025,2
ANDHRA PRADESH,PRAKASAM,PODILI,NA,AGRICULTURE,Others,Others,Government Schemes,Farmer asked query about pm kisan samman nidhi beneficiary status ?,"పీఎం కిసాన్ సమ్మన్నిధి సైట్ లో టెక్నికల్ ప్రాబ్లెమ్ వలన మీ స్టేటస్ చెక్ చెయ్యలేక పోతున్నాము దయచేసి కొంత సమయం తరువాత కాల్ చెయ్యండి.

8331057126	Prakasam	D.Srinivasulu	MAO 	Podili
",2025-02-28T10:35:01.663,2025,2
ANDHRA PRADESH,PRAKASAM,TALLUR,NA,AGRICULTURE,Others,Others,Government Schemes,Farmer asked query about pm kisan samman nidhi beneficiary status ?,recommended to call again ,2025-02-28T10:55:18.45,2025,2
ANDHRA PRADESH,PRAKASAM,MUNDLAMURU,NA,AGRICULTURE,Cereals,Paddy (Dhan),	Plant Protection	,farmer asked query on paddy blast management ?,"-RECOMMENDED TO SPRAY TRICYCLAZOL  (BHEEM),(SIVIC) 120 GM /200 LITRES OF WATER / ACRE  
ట్రైసైక్లోజోల్   120  గ్రాములు   / 200 లీటర్ల నీటికి చొప్పున కలిపి ఒక ఎకరాకు పిచికారి చేయాలి 
",2025-02-28T11:04:39.647,2025,2
ANDHRA PRADESH,PRAKASAM,MUNDLAMURU,NA,AGRICULTURE,Cereals,Paddy (Dhan),	Plant Protection	,FARMER ASKED QUERY ABOUT STEM BORER MANAGEMENT IN PADDY,"RECOMMENDED TO SPRAY CHLORANTRANILIPROLE (CORAGIN) 60 ML/150 LITRES OF WATER / ACRE    క్లోరాంత్రనిలిప్రోల్  60 మిల్లి లీటర్లు   /150 లీటర్ల నీటికి చొప్పున కలిపి  ఒక ఎకరాకు పిచికారి చేయాలి
",2025-02-28T11:09:29.56,2025,2
ANDHRA PRADESH,PRAKASAM,MUNDLAMURU,NA,AGRICULTURE,Cereals,Paddy (Dhan),Nutrient Management,FARMER ASKED QUERY ABOUT NUTRIENT  MANAGEMENT IN PADDY,"RECOMMENDED TO SPRAY POTASSIUM NITRATE 13-0-45 @ 5 GRAMS/1 LITER OF WATER(1KG/ACRE).పొటాషియం  నైట్రేట్  13-0-45 @ 5 గ్రాములు లీటరు నీటికి కలిపి  పిచికారీ చేయండి. 
RECOMMENDED TO SPRAY AGROMINIMAX @ 600 GRAMS PER 200 LITERS OF WATER PER ACRE (3 GRAMS PER 1 LITER OF WATER )
",2025-02-28T11:13:07.55,2025,2
ANDHRA PRADESH,PRAKASAM,PODILI,NA,AGRICULTURE,Others,Others,Government Schemes,FARMER ASKED QUERY ON PM KISAN SAMMAN NIDHI SCHEME NEW REGISTRATION?,"--PLEASE VISIT NEARBY CSC (common service center)  OR MEE SEVA
దయచేసి  మీకు దగ్గరలో ఉన్నమీ సేవ కేంద్రాన్ని సంప్రదించండి 
",2025-02-28T11:18:04.68,2025,2
ANDHRA PRADESH,PRAKASAM,DARSI,NA,AGRICULTURE,Others,Others,Government Schemes,FARMER ASKED QUERY ABOUT PM KISAN SAMMAN NIDHI YOJANA BENEFICIARY STATUS,"Your Mobile No. is Duplicate or Invalid. Please Update Your Mobile Number.
RECOMMENDED TO CONTACT MEE SEVA OR COMMON SERVICE CENTER FOR FURTHER DETAILS.
",2025-02-28T13:48:56.103,2025,2
ANDHRA PRADESH,PRAKASAM,DORNALA,NA,AGRICULTURE,Others,Others,Government Schemes,FARMER ASKED QUERY ON PM KISAN SAMMAN NIDHI SCHEME BENIFICIARY STATUS,DUE TO OTP PROBLEM WE ARE UNABLE TO CHECK THE STATUS ,2025-02-28T14:21:45.51,2025,2
ANDHRA PRADESH,WEST GODAVARI,CHAGALLU,NA,AGRICULTURE,Cereals,Paddy (Dhan),	Plant Protection	,FARMER ASKED QUERY ABOUT  GALL MIDGE MANAGEMENT IN PADDY?,"RECOMMENDED TO APPLY FIPRONIL  0.3 GRANULES  7-8 KG /ACRE 
 ఫిప్రోనిల్  గుళికలు  7-8 కిలోలు  / ఒక ఎకరాకు వేసుకోవాలి.
or
RECOMMENDED TO SPRAY  FIPRONIL (REGENT) 400 ML / 200 LITRES OF WATER /ACRE  
 ఫిప్రోనిల్ 400  మిల్లి లీటర్లు /200 లీటర్ల నీటికి చొప్పున కలిపి ఒక ఎకరాకు పిచికారి చేయాలి 

",2025-02-01T11:04:25.06,2025,2
ANDHRA PRADESH,WEST GODAVARI,JANGAREDDIGUDEM,NA,HORTICULTURE,Vegetables,Bhindi(Okra/Ladysfinger),Cultural Practices,farmer asked query about sowing time of  bhindi?,"వితే సమయం
వేసవి పంటను ఫిబ్రవరి – మార్చి మధ్యలో, వర్షాధార పంటను జూన్ - జూలైలో విత్తుకోవాలి.

",2025-02-01T21:36:42.483,2025,2
ANDHRA PRADESH,WEST GODAVARI,CHAGALLU,NA,AGRICULTURE,Pulses,Black Gram (urd bean),	Plant Protection	,"FARMER ASKED QUERY ABOUT YELLOW MOSAIC VIRUS MANAGEMENT IN BLACK GRAM
","RECOMMENDED TO SPRAY DIFENTHIURON(PEGASUS) 240 GM /150 LITRES OF WATER /ACRE 
డిఫెంతియూరోన్ 240 గ్రాములు /150 లీటరు నీటికి కలిపి ఎకరానికి పిచికారీ చేయాలి  
",2025-02-02T11:38:16.38,2025,2
ANDHRA PRADESH,WEST GODAVARI,UNDI,NA,HORTICULTURE,Vegetables,Tomato,	Plant Protection	,farmer asked query on fruit borer management in tomato crop?,"-RECOMMENDED TO SPRAY FLUBENDIAMIDE  (FAME) 40 ML /200 LITRES OF WATER / ACRE  
ఫ్లూబెండమైడ్   40 మిల్లి లీటర్లు   /200 లీటర్ల నీటికి చొప్పున కలిపి  ఒక ఎకరాకు పిచికారి చేయాలి. 
",2025-02-02T14:34:38.087,2025,2
ANDHRA PRADESH,WEST GODAVARI,PEDAPADU,NA,AGRICULTURE,Pulses,Green Gram (Moong Bean/ Moong),Nutrient Management,"FARMER ASKED QUERY ABOUT NUTRIENT MANAGEMENT IN GREEN GRAM
","బోరాక్స్ 3 గ్రాములు లీటరు నీటికి కలిపి  పిచికారీ చేయండి (600 గ్రాములు /ఎకరానికి)
అగ్రోమింమాక్స్ ఎకరానికి 600 గ్రాములు 200 లీటర్ల నీటికి కలిపి పిచికారీ చేయాలి  ",2025-02-02T15:32:51.67,2025,2
ANDHRA PRADESH,WEST GODAVARI,TADEPALLIGUDEM,NA,AGRICULTURE,Others,Others,Government Schemes,FARMER ASKED QUERY ON PM KISAN SAMMAN NIDHI SCHEME?,Payment Status :-Waiting for approval by state,2025-02-03T16:19:04.9,2025,2
